pathway	HD_1-892	HD_11-821	HD_12-1052	HD_2-901	HD_3_911	HD_4-913	HD_5-915	HD_6-955	HD_7-983	HD_8-964	Cosmic_27	Cosmic_29	Cosmic_31	Cosmic_32	Cosmic_34	Cosmic_35	Cosmic_36	Cosmic_39	Cosmic_40	Cosmic_41	Cosmic_45	Cosmic_46	Cosmic_48	Cosmic_51	Cosmic_52	Cosmic_53	Cosmic_54	Cosmic_56	Cosmic_57	Cosmic_58	Cosmic_60
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	4.12066e-5	3.85257e-5	4.50716e-5	1.10842e-5	3.14269e-5	1.15784e-5	7.03456e-5	2.08292e-5	5.62328e-5	6.80763e-5	2.03168e-4	1.42267e-4	2.4934e-5	1.55951e-4	1.86087e-4	2.74306e-4	1.60389e-4	6.87374e-5	3.60469e-5	4.60369e-5	1.89621e-4	2.29035e-4	3.79916e-5	3.18013e-4	1.80313e-5	1.03031e-5	2.46769e-4	1.08804e-4	4.39717e-5	7.09106e-5	5.81097e-5
PWY-7392: taxadiene biosynthesis (engineered)	4.06367e-5	1.06343e-5	5.90672e-7	3.35489e-5	2.48733e-5	4.05254e-6	1.90843e-5	3.303e-5	5.48749e-6	1.09135e-5	1.75679e-5	1.07957e-4	1.44435e-4	1.18652e-4	1.19542e-4	1.97289e-4	1.22267e-4	7.82203e-5	7.7233e-5	4.14852e-5	7.21285e-5	1.11591e-4	1.96847e-4	2.06269e-4	8.70051e-5	1.00464e-4	1.87029e-4	1.41434e-4	1.30573e-4	7.31663e-5	5.35803e-5
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	3.98879e-5	1.74368e-5	8.42236e-5	2.22951e-5	4.76882e-5	3.10792e-5	7.01934e-5	1.57832e-5	7.66836e-5	7.32299e-5	2.96682e-5	1.3889e-4	0	1.13287e-4	1.14471e-4	2.02501e-4	5.11188e-5	1.92143e-5	2.4039e-5	6.33663e-6	1.13898e-4	1.53403e-4	7.46261e-5	2.44151e-4	5.31402e-6	6.85302e-6	2.22548e-4	9.81701e-5	6.40324e-6	5.63915e-5	1.20192e-5
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	3.93897e-5	4.10476e-6	1.74493e-6	2.1804e-5	3.32475e-5	5.78039e-7	4.47436e-6	4.26602e-5	0	1.96768e-6	2.51043e-4	6.16932e-5	1.86048e-4	2.47102e-4	2.22712e-4	1.10995e-4	1.06733e-4	1.10567e-4	1.21674e-4	1.5044e-5	1.84814e-4	2.48015e-4	2.07247e-4	1.92629e-4	1.2515e-4	8.32416e-5	2.02099e-4	1.39662e-4	4.726e-5	6.99001e-5	1.62756e-4
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	3.7634e-5	4.96886e-5	6.55738e-5	4.55119e-5	3.35633e-5	8.29593e-5	8.55812e-5	3.26096e-5	7.48347e-5	7.92159e-5	1.39433e-4	7.6084e-5	1.36826e-5	3.51351e-4	2.79674e-4	1.46119e-4	3.95903e-5	2.52499e-5	1.38031e-5	3.49565e-5	1.02823e-4	3.17522e-4	1.01688e-5	1.39157e-4	2.31199e-5	2.7755e-5	3.11559e-4	4.90164e-5	2.63289e-5	2.35655e-5	5.71531e-5
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	3.55057e-5	1.96289e-5	4.0577e-5	3.03543e-5	3.01681e-5	2.38208e-5	4.28963e-5	2.65022e-5	3.41432e-5	5.05627e-5	2.5098e-4	1.50335e-4	1.56513e-5	2.51313e-4	2.66862e-4	1.24181e-4	6.45602e-5	2.66524e-5	4.55571e-5	3.13117e-5	2.11841e-4	2.71268e-4	3.88449e-5	3.04403e-4	2.05981e-5	4.97616e-5	3.44381e-4	6.84081e-5	1.43144e-5	1.98415e-5	2.29978e-5
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	3.45914e-5	7.59467e-6	3.38779e-5	1.52377e-5	1.25483e-5	4.5162e-5	3.50876e-5	3.01882e-5	1.74745e-5	1.36714e-5	2.63679e-4	1.40828e-4	9.40844e-5	2.64902e-4	2.7003e-4	1.64311e-4	7.92253e-5	4.37124e-5	7.10392e-5	2.44015e-5	1.86893e-4	3.00526e-4	8.85427e-5	2.1621e-4	5.3108e-5	6.2566e-5	2.61802e-4	5.08428e-5	4.70283e-5	5.49797e-5	6.28389e-5
PWY-6612: superpathway of tetrahydrofolate biosynthesis	3.38916e-5	9.03751e-6	3.17147e-5	1.9255e-5	2.85384e-5	2.78763e-5	4.56732e-5	2.64779e-5	3.63217e-5	3.23988e-5	6.77555e-5	1.18578e-4	2.14971e-5	2.39399e-5	7.86611e-5	1.33677e-4	1.16191e-4	1.82027e-5	2.31589e-5	6.59159e-6	1.16594e-4	4.42215e-5	3.78474e-5	2.60388e-4	3.40795e-5	2.3579e-5	1.75708e-4	4.70362e-5	3.36966e-5	1.61129e-5	2.67284e-5
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	3.32361e-5	1.44348e-5	7.29124e-5	1.8541e-5	3.98405e-5	2.59791e-5	6.03086e-5	1.30337e-5	6.61815e-5	6.27185e-5	3.21612e-4	1.17305e-4	0	3.01856e-4	3.42248e-4	2.31865e-4	4.25893e-5	1.59241e-5	1.97817e-5	5.18596e-6	2.50088e-4	3.17179e-4	6.28067e-5	3.02868e-4	4.3586e-6	5.6376e-6	3.28915e-4	8.58278e-5	5.25271e-6	4.63194e-5	9.88614e-6
P42-PWY: incomplete reductive TCA cycle	3.19599e-5	6.45304e-6	1.37029e-5	9.4054e-6	3.52712e-5	3.2217e-5	2.17677e-5	2.76424e-5	1.19066e-5	4.45438e-6	2.34134e-5	4.71485e-5	1.0133e-5	5.36728e-5	2.23399e-5	1.77484e-4	2.46102e-5	1.41889e-5	6.68469e-5	3.3656e-6	7.19378e-5	7.86692e-5	1.65703e-5	2.3192e-4	6.50907e-6	1.68544e-5	1.13271e-4	5.61597e-5	7.35676e-5	1.06666e-5	4.10661e-5
PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle)	3.1054e-5	8.02398e-5	4.95629e-5	3.13712e-5	3.0945e-5	8.1766e-5	1.84865e-5	4.50103e-5	6.04606e-5	5.7963e-5	5.74323e-6	1.73079e-4	9.82822e-6	6.7689e-5	5.4775e-5	7.80732e-5	1.17146e-4	0	1.29108e-5	3.18641e-5	6.70074e-5	4.98496e-5	2.76057e-5	9.36807e-5	1.87402e-5	7.22177e-6	4.31806e-5	3.58337e-5	4.09374e-5	8.52918e-5	4.51648e-5
CITRULBIO-PWY: L-citrulline biosynthesis	3.07968e-5	1.96179e-5	3.70306e-5	3.6648e-5	2.56415e-5	1.64611e-5	4.36098e-5	7.42627e-5	3.07844e-5	5.95137e-5	2.43815e-4	9.12804e-5	1.38088e-4	1.02868e-4	1.95442e-4	7.41024e-5	1.29025e-4	1.74546e-4	1.47236e-4	7.62277e-5	1.83724e-4	1.56107e-4	2.76033e-4	1.87017e-4	2.04056e-4	1.4999e-4	1.64491e-4	1.30931e-4	1.67022e-4	1.07033e-4	1.5126e-4
PPGPPMET-PWY: ppGpp metabolism	2.87053e-5	6.08625e-5	1.06769e-4	5.16628e-5	2.31348e-5	1.02394e-4	1.03014e-4	6.50314e-5	9.65374e-5	1.12765e-4	1.45588e-4	4.99653e-5	1.73798e-5	1.35615e-4	1.63024e-4	2.83474e-4	5.8718e-5	2.29748e-5	2.38258e-5	3.41856e-5	9.52868e-5	1.9351e-4	3.33095e-6	1.7424e-4	2.55497e-5	2.05088e-5	1.66672e-4	6.20794e-5	3.2256e-5	3.21789e-5	3.53318e-5
LACTOSECAT-PWY: lactose and galactose degradation I	2.73914e-5	1.40246e-4	1.68756e-4	1.02347e-4	1.65672e-5	2.14371e-4	2.03497e-4	2.2681e-5	1.93188e-4	2.28636e-4	8.65896e-6	1.2672e-4	1.07694e-5	0	9.75513e-7	2.34876e-4	4.36025e-5	1.2262e-4	1.74655e-5	3.32886e-5	3.80583e-7	1.96729e-5	9.68824e-6	5.55303e-5	9.38437e-6	1.89276e-5	3.52822e-5	2.84745e-4	8.99603e-5	5.89463e-5	7.48893e-5
GALACTITOLCAT-PWY: galactitol degradation	2.67296e-5	9.06824e-7	1.04886e-6	1.62606e-6	1.99284e-5	1.4267e-6	6.04084e-7	1.96862e-5	0	0	7.82002e-5	5.01582e-5	1.16735e-5	1.47312e-6	8.26635e-5	1.50149e-5	1.99321e-6	9.37891e-7	1.31422e-6	0	1.39624e-4	3.20829e-5	0	1.02813e-4	1.30556e-5	5.9307e-6	7.31417e-5	6.20997e-6	2.73492e-6	4.88379e-7	0
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	2.66669e-5	5.28299e-6	3.47561e-6	2.43364e-5	2.48046e-5	5.39544e-6	4.95168e-6	1.91982e-5	2.29608e-6	1.24367e-6	2.91356e-4	9.58774e-5	1.06019e-4	2.38863e-4	2.54249e-4	1.70394e-4	3.57563e-5	6.3171e-5	9.92799e-5	1.91076e-5	2.20442e-4	2.7088e-4	1.75882e-4	2.88895e-4	8.3216e-5	4.42472e-5	2.76362e-4	7.63463e-5	3.24142e-5	2.40756e-5	1.12388e-4
PWY-8073: lipid IVA biosynthesis (P. putida)	2.66669e-5	5.28299e-6	3.47561e-6	2.43364e-5	2.48046e-5	5.39544e-6	4.95168e-6	1.91982e-5	2.29608e-6	1.24367e-6	2.91356e-4	9.58774e-5	1.06019e-4	2.38863e-4	2.54249e-4	1.70394e-4	3.57563e-5	6.3171e-5	9.92799e-5	1.91076e-5	2.20442e-4	2.7088e-4	1.75882e-4	2.88895e-4	8.3216e-5	4.42472e-5	2.76362e-4	7.63463e-5	3.24142e-5	2.40756e-5	1.12388e-4
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	2.64088e-5	2.18585e-5	1.21397e-5	1.33349e-5	1.49965e-5	2.35883e-5	1.52658e-5	4.99644e-5	1.62493e-5	1.81907e-5	0	0	1.53758e-6	0	5.79553e-6	4.22743e-6	1.55303e-6	1.65355e-5	0	2.13137e-6	2.3212e-5	0	7.17764e-5	1.23212e-5	7.30166e-6	0	0	2.28821e-5	4.57968e-6	4.7545e-6	1.33805e-6
RUMP-PWY: formaldehyde oxidation I	2.62811e-5	2.78345e-5	2.88291e-5	2.64185e-5	2.36187e-5	3.50923e-5	2.40689e-5	4.86768e-5	2.38178e-5	2.76297e-5	7.04366e-7	1.59673e-4	0	0	8.00089e-7	6.4306e-5	2.54618e-5	5.20019e-6	9.78455e-6	1.19424e-5	0	7.2524e-6	4.45317e-6	3.71256e-5	8.4428e-6	1.71547e-5	0	1.36662e-5	3.30778e-6	2.35168e-5	3.6363e-5
PWY-4984: urea cycle	2.58371e-5	1.64058e-5	3.1088e-5	3.07846e-5	2.14811e-5	1.37526e-5	3.66704e-5	6.2669e-5	2.5789e-5	5.01637e-5	3.69729e-6	4.83101e-6	1.18164e-4	0	2.27897e-5	3.67815e-5	1.10038e-4	1.5043e-4	1.26156e-4	6.44654e-5	4.25504e-5	1.03031e-4	2.09004e-4	3.3148e-5	1.77116e-4	1.28944e-4	1.91535e-6	1.02724e-4	1.43661e-4	9.05702e-5	1.28793e-4
PWY0-781: aspartate superpathway	2.53988e-5	5.75006e-6	4.92316e-5	7.78264e-6	1.48037e-5	5.84508e-5	4.99627e-5	7.88277e-5	4.70587e-5	2.06516e-5	2.15407e-4	1.65136e-4	4.63406e-6	1.84605e-4	2.16278e-4	1.85045e-4	4.87543e-5	0	2.59786e-5	1.06079e-5	2.22423e-4	1.69813e-4	2.92029e-5	2.34881e-4	7.53433e-5	1.76437e-6	2.12322e-4	7.36452e-5	2.68434e-5	1.23496e-5	1.93963e-5
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	2.52616e-5	2.36891e-5	2.88707e-5	6.38224e-6	1.90981e-5	6.5557e-6	5.43168e-5	1.20934e-5	3.70551e-5	4.49458e-5	1.58745e-4	1.64815e-4	1.60484e-5	9.84832e-5	1.11683e-4	4.60597e-4	1.95754e-4	4.90476e-5	2.37039e-5	3.21869e-5	1.79658e-4	1.89812e-4	2.47525e-5	3.72238e-4	1.06784e-5	5.99136e-6	2.17465e-4	1.77071e-4	2.81629e-5	5.11303e-5	3.78899e-5
PWY3O-4107: NAD salvage pathway V (PNC V cycle)	2.50079e-5	9.89358e-5	4.16979e-5	2.67752e-5	2.47909e-5	7.82406e-5	1.38892e-5	3.59115e-5	5.43859e-5	5.03375e-5	4.13096e-6	1.82556e-4	7.4788e-6	5.42382e-5	4.26828e-5	6.20666e-5	1.11836e-4	0	9.83977e-6	2.45782e-5	5.31027e-5	3.78052e-5	2.98824e-5	7.5092e-5	1.41219e-5	5.22952e-6	3.25805e-5	3.14289e-5	3.31493e-5	7.84137e-5	3.49603e-5
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	2.43028e-5	2.23108e-5	2.72115e-5	5.80432e-6	1.80664e-5	5.94245e-6	5.24669e-5	1.12778e-5	3.55337e-5	4.30313e-5	1.59204e-4	9.73786e-5	1.47438e-5	9.40559e-5	1.05419e-4	2.58336e-4	1.91313e-4	4.59994e-5	2.17482e-5	3.16322e-5	1.78836e-4	1.81405e-4	2.19454e-5	3.05694e-4	9.72854e-6	5.41435e-6	2.04782e-4	1.51639e-4	2.60015e-5	4.92087e-5	3.50609e-5
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	2.42565e-5	2.2324e-5	2.72915e-5	5.80394e-6	1.80532e-5	5.95284e-6	5.27959e-5	1.12735e-5	3.5661e-5	4.33805e-5	2.12742e-4	1.70247e-4	1.47602e-5	2.01953e-4	2.37927e-4	4.26396e-4	2.09375e-4	4.65795e-5	2.19014e-5	3.15366e-5	1.84522e-4	2.85305e-4	2.28921e-5	3.7287e-4	9.72803e-6	5.41077e-6	2.68572e-4	1.79957e-4	2.61254e-5	4.95704e-5	3.5445e-5
PWY-6168: flavin biosynthesis III (fungi)	2.41667e-5	1.49859e-5	0	0	4.0238e-5	0	0	1.64105e-5	0	2.79619e-5	1.64866e-4	1.68095e-4	4.86418e-5	0	1.40106e-4	1.04019e-4	1.18539e-4	9.73488e-5	1.49247e-4	5.32783e-5	1.49341e-4	9.36454e-5	1.85268e-4	2.24501e-4	4.50141e-5	5.25024e-5	1.68934e-4	8.67455e-5	7.24041e-5	5.56587e-5	8.08621e-5
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	2.41526e-5	1.34251e-5	2.40501e-5	1.90969e-5	2.80379e-5	2.25213e-5	2.5395e-5	2.12728e-5	1.77652e-5	2.64764e-5	3.67923e-4	2.7522e-4	9.79331e-6	2.67601e-4	2.71734e-4	3.15301e-4	6.77234e-5	1.8765e-5	1.89101e-5	1.92295e-5	2.50284e-4	3.24355e-4	5.15775e-5	3.30629e-4	2.286e-5	2.38076e-5	3.0652e-4	5.80463e-5	3.1395e-5	1.9662e-5	3.95301e-5
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	2.41186e-5	5.4347e-6	4.68029e-5	7.35765e-6	1.40218e-5	5.54757e-5	4.74934e-5	7.51327e-5	4.47173e-5	1.95527e-5	3.52977e-4	1.59399e-4	4.38549e-6	2.63217e-4	2.98201e-4	2.39221e-4	4.64395e-5	0	2.48161e-5	1.00489e-5	2.50126e-4	3.28668e-4	2.78261e-5	2.84333e-4	7.25734e-5	1.66736e-6	3.2206e-4	7.0622e-5	2.55345e-5	1.1692e-5	1.83922e-5
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)	2.33308e-5	3.07044e-5	3.16003e-5	3.12123e-5	3.1756e-6	1.27228e-5	1.9773e-5	7.89384e-6	6.04138e-6	5.88904e-6	5.77267e-4	1.40929e-4	8.97731e-6	3.84037e-4	3.30105e-4	2.67653e-4	5.61721e-5	4.95389e-5	1.40645e-5	6.09436e-6	5.2765e-4	4.5282e-4	1.03938e-5	4.85902e-4	1.08529e-5	3.44604e-6	4.17982e-4	6.92419e-5	3.82438e-5	9.71313e-6	1.90683e-5
PWY0-1477: ethanolamine utilization	2.28396e-5	2.50002e-5	2.92671e-5	5.43602e-5	1.38879e-5	3.35231e-5	5.3995e-5	3.59135e-5	3.2401e-5	1.6457e-5	9.42743e-4	2.44412e-4	1.89319e-5	7.65775e-4	7.27051e-4	2.9925e-4	8.87575e-5	1.30801e-4	6.7767e-5	1.77439e-5	6.82975e-4	8.0582e-4	4.47733e-5	6.80477e-4	5.80491e-5	8.60793e-5	7.19901e-4	7.38761e-5	4.69679e-5	3.42209e-5	3.98325e-5
PWY-5005: biotin biosynthesis II	2.20612e-5	2.51448e-5	3.48515e-5	3.96131e-5	1.81719e-5	2.78016e-5	3.87737e-5	1.89042e-5	2.88896e-5	5.06493e-5	3.3244e-6	2.38933e-5	1.42636e-5	1.63867e-5	4.41156e-6	1.03374e-4	1.6856e-5	4.91616e-5	1.25945e-5	3.92096e-5	2.82058e-5	2.54286e-5	2.25897e-5	1.27424e-4	3.03231e-5	1.46453e-5	1.12463e-4	2.24945e-5	2.17282e-5	2.02434e-5	1.43896e-5
PWY-6165: chorismate biosynthesis II (archaea)	2.10677e-5	2.36173e-5	0	1.85289e-5	1.07925e-5	0	0	1.7292e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58522e-6	0	0	2.22247e-6	0	6.8481e-6
PWY-6906: chitin derivatives degradation	2.07608e-5	5.08433e-6	0	1.73904e-5	1.57216e-5	0	1.95307e-6	1.51355e-5	0	0	0	8.39658e-7	8.30355e-5	0	0	0	1.92556e-5	1.79627e-5	5.16924e-5	1.12319e-5	0	0	8.11065e-5	0	3.97438e-5	1.65104e-5	0	3.16346e-5	4.46108e-6	1.41025e-5	5.5735e-5
PWY-7185: UTP and CTP dephosphorylation I	2.0505300000000002e-05	1.7977e-5	2.14173e-5	4.01713e-6	1.43592e-5	4.07515e-6	4.79582e-5	8.40912e-6	3.02549e-5	3.64082e-5	1.85296e-4	1.74078e-4	1.03695e-5	8.06507e-5	9.17229e-5	8.214e-4	2.87007e-4	3.68179e-5	1.58345e-5	2.90231e-5	2.59722e-4	1.72649e-4	1.60536e-5	6.48637e-4	6.70867e-6	3.64959e-6	2.19278e-4	1.68202e-4	1.90965e-5	4.32761e-5	2.63927e-5
PWY-6305: superpathway of putrescine biosynthesis	2.03317e-5	1.28572e-5	2.43123e-5	2.39808e-5	1.68921e-5	1.07497e-5	2.83145e-5	4.70801e-5	2.02179e-5	3.93027e-5	3.52246e-4	1.57256e-4	8.67945e-5	3.67248e-4	4.45362e-4	1.7121e-4	7.40171e-5	9.55974e-5	8.45384e-5	5.00721e-5	2.9814e-4	4.61666e-4	6.91342e-5	3.07985e-4	9.59038e-5	9.13659e-5	3.91434e-4	7.13245e-5	9.70824e-5	6.87502e-5	9.17225e-5
PWY-8131: 5'-deoxyadenosine degradation II	1.9964e-5	4.14473e-5	6.03448e-5	3.71279e-5	2.47171e-5	6.37462e-5	6.60143e-5	3.1656e-5	5.03491e-5	3.69716e-5	1.96143e-4	2.06565e-4	1.61964e-5	1.63339e-4	1.66128e-4	3.02195e-5	1.95809e-5	1.95785e-5	2.27717e-5	2.31396e-5	5.91454e-5	1.93628e-4	4.67197e-5	1.42634e-4	1.68221e-5	6.08146e-5	1.69418e-4	2.63396e-5	5.32303e-5	2.92733e-5	4.36905e-5
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	1.79749e-5	4.70869e-5	1.02568e-4	9.23599e-5	2.61758e-5	9.38388e-5	8.41002e-5	1.01037e-4	8.94812e-5	9.79237e-5	1.96501e-6	1.00329e-5	1.82789e-5	0	0	2.2714e-5	4.23778e-5	5.05162e-5	4.23146e-5	3.87701e-5	7.07681e-6	5.56084e-7	3.01176e-6	3.71464e-6	4.15106e-5	3.8502e-5	0	4.55336e-5	3.35117e-5	4.33677e-5	5.34591e-5
PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	1.76387e-5	0	1.16748e-5	0	0	2.63385e-5	2.90694e-5	0	1.95366e-5	1.10911e-5	2.43812e-4	1.23466e-4	0	0	2.4433e-4	3.45608e-4	6.20486e-5	0	3.25797e-5	0	2.75392e-4	2.11276e-4	2.60033e-5	2.87843e-4	0	0	2.0598e-4	8.65785e-5	0	0	0
GLUDEG-I-PWY: GABA shunt	1.75825e-5	7.91267e-6	0	2.58856e-5	2.20882e-5	0	1.01538e-6	2.19656e-5	0	4.01269e-6	4.36329e-5	1.59021e-5	1.47722e-6	7.55935e-5	6.46184e-5	5.1815e-6	3.40646e-5	9.94925e-6	3.9037e-5	7.43586e-6	5.87834e-5	5.5018e-5	1.62839e-5	3.76484e-5	2.16454e-5	1.80331e-5	5.09157e-5	3.74894e-5	2.87669e-5	7.55508e-6	1.50474e-5
PWY-7013: (S)-propane-1,2-diol degradation	1.67803e-5	4.10592e-5	8.9968e-5	3.34295e-5	2.26554e-5	1.04169e-4	8.58434e-5	3.75967e-5	6.95916e-5	7.03062e-5	7.17063e-4	1.38578e-4	1.21118e-5	7.35353e-4	6.91757e-4	4.17731e-4	2.01155e-5	2.53084e-5	3.01333e-5	1.39364e-5	3.15557e-4	7.3599e-4	2.41128e-5	5.1168e-4	1.96002e-5	2.16424e-5	6.52288e-4	4.36443e-5	5.94748e-5	2.54117e-5	3.41127e-5
PWY-5022: 4-aminobutanoate degradation V	1.6442e-5	8.91535e-6	8.59194e-7	3.29661e-5	2.00675e-5	0	3.75805e-6	1.96131e-5	0	0	0	3.17741e-5	1.47699e-6	0	0	0	3.2747e-5	1.433e-5	3.70717e-5	7.10466e-6	1.63154e-5	0	1.62874e-5	0	2.12944e-5	1.76274e-5	0	3.71456e-5	2.65005e-5	7.27136e-6	1.45789e-5
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	1.62253e-5	2.78342e-6	4.7675e-6	7.19596e-6	1.02059e-5	3.60086e-6	4.56868e-6	1.72367e-5	0	0	1.91088e-4	7.31226e-5	1.54763e-5	1.65654e-4	1.49694e-4	1.79682e-4	2.02032e-5	2.94163e-5	2.1889e-5	1.17034e-5	1.4546e-4	1.80778e-4	3.49895e-5	2.75151e-4	2.94848e-5	2.46412e-5	2.17909e-4	1.86318e-5	4.00407e-5	3.08249e-5	6.02573e-5
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	1.57751e-5	3.83196e-5	1.93795e-5	2.81428e-5	1.88304e-5	3.7831e-5	3.71087e-5	3.40948e-5	2.56972e-5	3.19417e-5	1.7595e-4	8.67791e-5	1.29115e-5	0	1.72625e-4	2.62929e-4	4.00237e-5	3.55006e-5	3.85202e-5	2.18106e-5	2.25059e-4	1.38319e-4	1.34191e-5	1.98955e-4	4.72999e-5	5.18308e-5	1.32365e-4	7.2801e-5	8.16742e-5	1.57625e-5	2.51676e-5
SO4ASSIM-PWY: assimilatory sulfate reduction I	1.569e-5	6.54179e-6	3.52761e-5	8.48261e-6	1.89965e-5	1.18573e-5	2.8739e-5	5.90968e-6	3.18801e-5	2.99051e-5	4.74873e-4	7.09461e-5	0	3.81533e-4	5.35964e-4	2.09705e-4	2.0273e-5	7.28588e-6	9.19958e-6	2.33266e-6	3.00772e-4	3.19863e-4	3.15985e-5	3.1559e-4	1.95248e-6	2.52884e-6	3.38901e-4	4.34037e-5	2.35474e-6	2.26487e-5	4.46976e-6
PWY-6859: all-trans-farnesol biosynthesis	1.47952e-5	4.72668e-6	1.97757e-7	1.42034e-5	8.76775e-6	1.42408e-6	7.64784e-6	1.26125e-5	1.9667e-6	4.11008e-6	2.97365e-5	6.62354e-5	6.85089e-5	8.59234e-5	9.84011e-5	2.03801e-4	6.34178e-5	3.64948e-5	3.33944e-5	1.68184e-5	8.18046e-5	8.51395e-5	9.64905e-5	1.63256e-4	4.18255e-5	4.76856e-5	1.47783e-4	7.90112e-5	6.89388e-5	2.9271100000000002e-05	2.41391e-5
PWY-5130: 2-oxobutanoate degradation I	1.44077e-5	5.60718e-6	2.32783e-6	1.27656e-5	1.05081e-5	1.25756e-6	6.89604e-7	2.13675e-5	1.46246e-6	0	3.49922e-6	1.31322e-5	1.88354e-5	3.67985e-6	2.24754e-7	9.30449e-5	2.81297e-5	3.45603e-5	2.05636e-5	1.68741e-5	1.12406e-5	2.30258e-5	2.90577e-5	8.54515e-5	3.68029e-5	4.48316e-5	7.65408e-5	3.08562e-5	4.60562e-5	4.90742e-6	1.16693e-5
TCA: TCA cycle I (prokaryotic)	1.38014e-5	0	5.70922e-6	0	0	6.60559e-6	0	0	4.19066e-6	2.7268e-6	3.78165e-4	9.10935e-5	0	3.95961e-4	3.22455e-4	5.03202e-5	3.09874e-5	0	1.7233e-5	6.79971e-6	3.09952e-4	3.596e-4	8.97527e-6	2.26638e-4	0	2.10749e-6	3.73377e-4	4.18022e-5	0	0	6.12167e-6
CENTFERM-PWY: pyruvate fermentation to butanoate	1.36824e-5	3.62455e-5	8.12051e-5	7.34973e-5	1.99704e-5	7.34459e-5	6.59565e-5	8.14213e-5	7.06082e-5	7.71385e-5	1.47528e-6	7.58302e-6	1.4072e-5	0	0	1.74035e-5	3.28211e-5	3.96329e-5	3.35239e-5	3.05896e-5	5.34201e-6	4.17161e-7	2.26721e-6	2.79264e-6	3.20724e-5	3.00188e-5	0	3.52669e-5	2.59872e-5	3.41106e-5	4.21076e-5
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	1.34975e-5	3.7713e-6	4.11151e-6	4.18163e-6	5.77324e-6	2.67163e-6	1.58446e-6	8.89179e-6	0	2.62059e-6	4.85597e-6	9.50546e-5	0	0	7.88233e-5	1.17244e-4	2.19317e-5	5.2695e-6	8.85418e-6	0	8.00221e-5	7.00662e-5	3.67888e-5	1.38761e-4	2.60403e-6	0	5.57395e-5	4.2196e-5	2.22456e-6	1.48147e-5	5.61461e-6
GALACTARDEG-PWY: D-galactarate degradation I	1.30991e-5	0	4.49548e-6	1.65926e-6	0	2.49421e-6	3.24926e-6	1.35555e-6	3.26801e-6	1.40593e-6	3.54746e-4	1.90028e-4	1.59318e-6	2.76782e-4	3.89415e-4	1.3437e-4	8.35471e-6	1.10225e-5	1.61983e-5	1.74664e-6	4.29409e-4	3.25762e-4	2.39627e-5	3.02097e-4	2.04671e-6	2.70205e-6	3.37006e-4	2.65904e-5	1.08396e-5	7.08187e-7	4.33842e-6
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	1.30991e-5	0	4.49548e-6	1.65926e-6	0	2.49421e-6	3.24926e-6	1.35555e-6	3.26801e-6	1.40593e-6	3.54746e-4	1.90028e-4	1.59318e-6	2.76782e-4	3.89415e-4	1.3437e-4	8.35471e-6	1.10225e-5	1.61983e-5	1.74664e-6	4.29409e-4	3.25762e-4	2.39627e-5	3.02097e-4	2.04671e-6	2.70205e-6	3.37006e-4	2.65904e-5	1.08396e-5	7.08187e-7	4.33842e-6
PWY-5981: CDP-diacylglycerol biosynthesis III	1.29223e-5	9.68596e-6	5.59774e-6	4.89622e-6	1.97379e-5	9.26581e-6	6.22725e-6	2.08668e-5	4.70449e-6	1.23424e-5	1.51524e-4	1.54471e-4	6.01458e-6	9.29811e-5	1.13881e-4	0.00022750599999999999	1.28467e-4	4.83671e-6	7.88819e-6	3.22161e-6	8.94409e-5	1.46222e-4	2.90944e-6	1.83665e-4	1.39669e-6	7.05535e-6	9.85854e-5	3.48609e-5	5.04456e-6	4.83381e-5	8.73294e-5
