measure1	measure2	rho	p	type1	type2	Padj
feces_untarg_(12 or 13)-methylmyristate (a15:0 or i15:0)	Mono.intermediate__Mitochondrial.dependence	-0.58537673598634	0.0066964138977191	feces_untarg_metabo	SCENITH_measure	0.08458628081329389
feces_untarg_1-methyl-5-imidazoleacetate	CD4.central.memory__PS.ATP	0.6000000000000001	0.00516292567367678	feces_untarg_metabo	SCENITH_measure	0.07051800920143894
feces_untarg_1-methyl-5-imidazoleacetate	CD4.naive__PS.ATP	0.7090909090909092	4.642939116995441e-4	feces_untarg_metabo	SCENITH_measure	0.02215048041249197
feces_untarg_1-methyl-5-imidazoleacetate	CD8.EMRA__PS.ATP	0.7477238187264795	1.5061096677393903e-4	feces_untarg_metabo	SCENITH_measure	0.010121056967208704
feces_untarg_linoleoylcarnitine (C18:2)*	Mono.intermediate__PS.ATP	-0.6196785503312474	0.00356686821921393	feces_untarg_metabo	SCENITH_measure	0.05761864046422502
feces_untarg_isoleucylalanine	CD8.naive__Mitochondrial.dependence	-0.6747751534848717	0.00109957547689658	feces_untarg_metabo	SCENITH_measure	0.03093015942970826
feces_untarg_isoleucylalanine	Mono.intermediate__Glucose.dependence	-0.686933264358473	8.206734814471817e-4	feces_untarg_metabo	SCENITH_measure	0.026871217720712073
feces_untarg_2-O-methylascorbic acid	CD4.central.memory__PS.ATP	-0.5741633988358116	0.00810980738248904	feces_untarg_metabo	SCENITH_measure	0.08963471317487887
feces_untarg_2-O-methylascorbic acid	CD8.EMRA__PS.ATP	-0.665663637184554	0.00135755286777431	feces_untarg_metabo	SCENITH_measure	0.03455589117970971
feces_untarg_indolin-2-one	CD8.EMRA__PS.ATP	0.5775102664960614	0.00766459367439671	feces_untarg_metabo	SCENITH_measure	0.08584344915324316
feces_untarg_adipoylcarnitine (C6-DC)	Mono.classical__PS.ATP	-0.7006490497453708	5.802112727365156e-4	feces_untarg_metabo	SCENITH_measure	0.02377451068774015
feces_untarg_adipoylcarnitine (C6-DC)	Mono.intermediate__PS.ATP	-0.6227991553292184	0.00335623757527799	feces_untarg_metabo	SCENITH_measure	0.05527920712222571
feces_untarg_adipoylcarnitine (C6-DC)	CD8.EMRA__PS.ATP	0.6854292882888822	8.515385721496486e-4	feces_untarg_metabo	SCENITH_measure	0.026871217720712073
