bodysite	metabolites	restored	type_restoration	FMT_effect	chem_name	SUPER_PATHWAY	SUB_PATHWAY
feces	35	NS	normal	NS	feces_untarg_S-1-pyrroline-5-carboxylate	Amino Acid	Glutamate Metabolism
feces	50	NS	normal	NS	feces_untarg_spermidine	Amino Acid	Polyamine Metabolism
feces	55	NS	normal	NS	feces_untarg_1-methylnicotinamide	Cofactors and Vitamins	Nicotinate and Nicotinamide Metabolism
feces	62	NS	normal	NS	feces_untarg_12,13-DiHOME	Lipid	Fatty Acid, Dihydroxy
feces	93	restored	partial	restored partial	feces_untarg_alpha-ketoglutarate	Energy	TCA Cycle
feces	98	NS	normal	NS	feces_untarg_kynurenate	Amino Acid	Tryptophan Metabolism
feces	111	depleted	normal	depleted normal	feces_untarg_3-hydroxyisobutyrate	Amino Acid	Leucine, Isoleucine and Valine Metabolism
feces	112	NS	normal	NS	feces_untarg_3-hydroxy-3-methylglutarate	Lipid	Mevalonate Metabolism
feces	136	depleted	normal	depleted normal	feces_untarg_cholate	Lipid	Primary Bile Acid Metabolism
feces	144	NS	over	NS	feces_untarg_4-hydroxyphenylacetate	Amino Acid	Phenylalanine Metabolism
feces	158	depleted	normal	depleted normal	feces_untarg_5,6-dihydrothymine	Nucleotide	Pyrimidine Metabolism, Thymine containing
feces	171	restored	normal	restored normal	feces_untarg_hypoxanthine	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing
feces	179	NS	normal	NS	feces_untarg_9,10-DiHOME	Lipid	Fatty Acid, Dihydroxy
feces	180	NS	normal	NS	feces_untarg_linoleate (18:2n6)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)
feces	181	NS	normal	NS	feces_untarg_laurate (12:0)	Lipid	Medium Chain Fatty Acid
feces	189	NS	normal	NS	feces_untarg_N6,N6,N6-trimethyllysine	Amino Acid	Lysine Metabolism
feces	192	NS	normal	NS	feces_untarg_N-acetylputrescine	Amino Acid	Polyamine Metabolism
feces	194	NS	normal	NS	feces_untarg_N-formylmethionine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism
feces	209	NS	normal	NS	feces_untarg_AMP	Nucleotide	Purine Metabolism, Adenine containing
feces	213	NS	normal	NS	feces_untarg_N6-methyladenosine	Nucleotide	Purine Metabolism, Adenine containing
feces	229	NS	over	NS	feces_untarg_arachidonate (20:4n6)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)
feces	231	NS	normal	NS	feces_untarg_arginine	Amino Acid	Urea cycle; Arginine and Proline Metabolism
feces	234	NS	normal	NS	feces_untarg_aspartate	Amino Acid	Alanine and Aspartate Metabolism
feces	240	depleted	normal	depleted normal	feces_untarg_3-(4-hydroxyphenyl)lactate (HPLA)	Amino Acid	Tyrosine Metabolism
feces	241	NS	normal	NS	feces_untarg_phenylpyruvate	Amino Acid	Phenylalanine Metabolism
feces	244	NS	over	NS	feces_untarg_beta-alanine	Nucleotide	Pyrimidine Metabolism, Uracil containing
feces	250	NS	partial	NS	feces_untarg_biliverdin	Cofactors and Vitamins	Hemoglobin and Porphyrin Metabolism
feces	252	NS	normal	NS	feces_untarg_succinate	Energy	TCA Cycle
feces	254	NS	normal	NS	feces_untarg_3-hydroxybutyrate (BHBA)	Lipid	Ketone Bodies
feces	266	NS	normal	NS	feces_untarg_cholesterol	Lipid	Sterol
feces	267	NS	normal	NS	feces_untarg_phosphocholine	Lipid	Phospholipid Metabolism
feces	275	depleted	normal	depleted normal	feces_untarg_creatinine	Amino Acid	Creatine Metabolism
feces	278	depleted	normal	depleted normal	feces_untarg_cysteinylglycine	Amino Acid	Glutathione Metabolism
feces	279	depleted	normal	depleted normal	feces_untarg_cystine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism
feces	297	NS	normal	NS	feces_untarg_sphingosine	Lipid	Sphingosines
feces	302	restored	normal	restored normal	feces_untarg_deoxycholate	Lipid	Secondary Bile Acid Metabolism
feces	313	restored	normal	restored normal	feces_untarg_sphinganine	Lipid	Sphingolipid Synthesis
feces	331	NS	normal	NS	feces_untarg_gamma-glutamylglutamate	Peptide	Gamma-glutamyl Amino Acid
feces	338	NS	normal	NS	feces_untarg_gluconate	Xenobiotics	Food Component/Plant
feces	339	NS	normal	NS	feces_untarg_glutarate (C5-DC)	Lipid	Fatty Acid, Dicarboxylate
feces	340	NS	normal	NS	feces_untarg_glycine	Amino Acid	Glycine, Serine and Threonine Metabolism
feces	342	depleted	over	depleted over	feces_untarg_glycocholate	Lipid	Primary Bile Acid Metabolism
feces	344	depleted	normal	depleted normal	feces_untarg_guanidinoacetate	Amino Acid	Creatine Metabolism
feces	355	depleted	partial	depleted partial	feces_untarg_histidine	Amino Acid	Histidine Metabolism
feces	361	NS	normal	NS	feces_untarg_inosine	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing
feces	363	NS	normal	NS	feces_untarg_myo-inositol	Lipid	Inositol Metabolism
feces	376	depleted	normal	depleted normal	feces_untarg_isoleucine	Amino Acid	Leucine, Isoleucine and Valine Metabolism
feces	381	NS	normal	NS	feces_untarg_2-aminoadipate	Amino Acid	Lysine Metabolism
feces	391	NS	normal	NS	feces_untarg_citrulline	Amino Acid	Urea cycle; Arginine and Proline Metabolism
feces	397	NS	normal	NS	feces_untarg_leucine	Amino Acid	Leucine, Isoleucine and Valine Metabolism
feces	407	restored	normal	restored normal	feces_untarg_lysine	Amino Acid	Lysine Metabolism
feces	409	NS	partial	NS	feces_untarg_malate	Energy	TCA Cycle
feces	415	NS	normal	NS	feces_untarg_methionine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism
feces	424	NS	normal	NS	feces_untarg_palmitate (16:0)	Lipid	Long Chain Saturated Fatty Acid
feces	439	NS	normal	NS	feces_untarg_stearate (18:0)	Lipid	Long Chain Saturated Fatty Acid
feces	444	NS	normal	NS	feces_untarg_ornithine	Amino Acid	Urea cycle; Arginine and Proline Metabolism
feces	445	NS	normal	NS	feces_untarg_orotate	Nucleotide	Pyrimidine Metabolism, Orotate containing
feces	452	NS	normal	NS	feces_untarg_palmitoleate (16:1n7)	Lipid	Long Chain Monounsaturated Fatty Acid
feces	460	depleted	normal	depleted normal	feces_untarg_phenylalanine	Amino Acid	Phenylalanine Metabolism
feces	461	NS	normal	NS	feces_untarg_phosphate	Energy	Oxidative Phosphorylation
feces	466	NS	normal	NS	feces_untarg_phytanate	Xenobiotics	Food Component/Plant
feces	477	NS	normal	NS	feces_untarg_pristanate	Lipid	Fatty Acid, Branched
feces	480	depleted	normal	depleted normal	feces_untarg_proline	Amino Acid	Urea cycle; Arginine and Proline Metabolism
feces	482	NS	normal	NS	feces_untarg_lactate	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism
feces	501	NS	normal	NS	feces_untarg_salicylate	Xenobiotics	Drug - Topical Agents
feces	503	NS	normal	NS	feces_untarg_serine	Amino Acid	Glycine, Serine and Threonine Metabolism
feces	512	NS	normal	NS	feces_untarg_taurine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism
feces	519	NS	normal	NS	feces_untarg_myristate (14:0)	Lipid	Long Chain Saturated Fatty Acid
feces	535	NS	normal	NS	feces_untarg_uridine	Nucleotide	Pyrimidine Metabolism, Uracil containing
feces	536	restored	normal	restored normal	feces_untarg_2'-deoxyuridine	Nucleotide	Pyrimidine Metabolism, Uracil containing
feces	537	NS	normal	NS	feces_untarg_trans-urocanate	Amino Acid	Histidine Metabolism
feces	561	restored	normal	restored normal	feces_untarg_glutamate	Amino Acid	Glutamate Metabolism
feces	563	NS	partial	NS	feces_untarg_glutamine	Amino Acid	Glutamate Metabolism
feces	564	NS	partial	NS	feces_untarg_threonine	Amino Acid	Glycine, Serine and Threonine Metabolism
feces	565	NS	normal	NS	feces_untarg_tryptophan	Amino Acid	Tryptophan Metabolism
feces	566	depleted	normal	depleted normal	feces_untarg_valine	Amino Acid	Leucine, Isoleucine and Valine Metabolism
feces	572	NS	partial	NS	feces_untarg_glucose	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism
feces	798	NS	over	NS	feces_untarg_adenosine	Nucleotide	Purine Metabolism, Adenine containing
feces	799	depleted	normal	depleted normal	feces_untarg_betaine	Amino Acid	Glycine, Serine and Threonine Metabolism
feces	800	NS	normal	NS	feces_untarg_cysteine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism
feces	806	NS	over	NS	feces_untarg_dimethylglycine	Amino Acid	Glycine, Serine and Threonine Metabolism
feces	811	NS	normal	NS	feces_untarg_alanine	Amino Acid	Alanine and Aspartate Metabolism
feces	815	NS	normal	NS	feces_untarg_tyrosine	Amino Acid	Tyrosine Metabolism
feces	821	NS	partial	NS	feces_untarg_pseudouridine	Nucleotide	Pyrimidine Metabolism, Uracil containing
feces	823	NS	normal	NS	feces_untarg_pyruvate	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism
feces	825	NS	partial	NS	feces_untarg_uracil	Nucleotide	Pyrimidine Metabolism, Uracil containing
feces	827	NS	normal	NS	feces_untarg_cytidine	Nucleotide	Pyrimidine Metabolism, Cytidine containing
feces	848	NS	normal	NS	feces_untarg_cotinine	Xenobiotics	Tobacco Metabolite
feces	849	NS	normal	NS	feces_untarg_caffeine	Xenobiotics	Xanthine Metabolism
feces	878	NS	normal	NS	feces_untarg_fructose	Carbohydrate	Fructose, Mannose and Galactose Metabolism
feces	888	NS	normal	NS	feces_untarg_caprate (10:0)	Lipid	Medium Chain Fatty Acid
feces	891	NS	normal	NS	feces_untarg_margarate (17:0)	Lipid	Long Chain Saturated Fatty Acid
feces	892	NS	normal	NS	feces_untarg_nonadecanoate (19:0)	Lipid	Long Chain Saturated Fatty Acid
feces	913	NS	partial	NS	feces_untarg_maltose	Carbohydrate	Glycogen Metabolism
feces	917	NS	normal	NS	feces_untarg_asparagine	Amino Acid	Alanine and Aspartate Metabolism
feces	925	restored	normal	restored normal	feces_untarg_heptanoate (7:0)	Lipid	Medium Chain Fatty Acid
feces	926	restored	normal	restored normal	feces_untarg_caproate (6:0)	Lipid	Medium Chain Fatty Acid
feces	935	NS	normal	NS	feces_untarg_sucrose	Carbohydrate	Disaccharides and Oligosaccharides
feces	980	NS	normal	NS	feces_untarg_pentadecanoate (15:0)	Lipid	Long Chain Saturated Fatty Acid
feces	1001	NS	normal	NS	feces_untarg_hydroxyproline	Amino Acid	Urea cycle; Arginine and Proline Metabolism
feces	1002	NS	normal	NS	feces_untarg_allantoin	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing
feces	1004	restored	normal	restored normal	feces_untarg_xanthine	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing
feces	1021	NS	over	NS	feces_untarg_5-oxoproline	Amino Acid	Glutathione Metabolism
feces	1022	NS	normal	NS	feces_untarg_picolinate	Amino Acid	Tryptophan Metabolism
feces	1023	NS	normal	NS	feces_untarg_sarcosine	Amino Acid	Glycine, Serine and Threonine Metabolism
feces	1024	NS	normal	NS	feces_untarg_pantothenate (Vitamin B5)	Cofactors and Vitamins	Pantothenate and CoA Metabolism
feces	1025	NS	normal	NS	feces_untarg_pipecolate	Amino Acid	Lysine Metabolism
feces	1052	NS	partial	NS	feces_untarg_glycerate	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism
feces	1053	NS	normal	NS	feces_untarg_3-ureidopropionate	Nucleotide	Pyrimidine Metabolism, Uracil containing
feces	1082	NS	over	NS	feces_untarg_N-acetylleucine	Amino Acid	Leucine, Isoleucine and Valine Metabolism
feces	1083	NS	normal	NS	feces_untarg_N-acetylmethionine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism
feces	1084	NS	over	NS	feces_untarg_N-acetylvaline	Amino Acid	Leucine, Isoleucine and Valine Metabolism
feces	1087	NS	normal	NS	feces_untarg_erucate (22:1n9)	Lipid	Long Chain Monounsaturated Fatty Acid
feces	1090	depleted	normal	depleted normal	feces_untarg_bilirubin	Cofactors and Vitamins	Hemoglobin and Porphyrin Metabolism
feces	1102	NS	normal	NS	feces_untarg_gamma-glutamyltyrosine	Peptide	Gamma-glutamyl Amino Acid
feces	1105	NS	normal	NS	feces_untarg_alpha-tocopherol	Cofactors and Vitamins	Tocopherol Metabolism
feces	1110	NS	normal	NS	feces_untarg_N-acetylalanine	Amino Acid	Alanine and Aspartate Metabolism
feces	1113	NS	normal	NS	feces_untarg_4-acetamidobutanoate	Amino Acid	Polyamine Metabolism
feces	1114	NS	normal	NS	feces_untarg_3-aminoisobutyrate	Nucleotide	Pyrimidine Metabolism, Thymine containing
feces	1123	NS	normal	NS	feces_untarg_chenodeoxycholate	Lipid	Primary Bile Acid Metabolism
feces	1124	NS	normal	NS	feces_untarg_citrate	Energy	TCA Cycle
feces	1125	depleted	normal	depleted normal	feces_untarg_5,6-dihydrouracil	Nucleotide	Pyrimidine Metabolism, Uracil containing
feces	1134	restored	normal	restored normal	feces_untarg_urate	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing
feces	1135	NS	normal	NS	feces_untarg_ursodeoxycholate	Lipid	Secondary Bile Acid Metabolism
feces	1136	NS	normal	NS	feces_untarg_valerate (5:0)	Lipid	Short Chain Fatty Acid
feces	1137	NS	normal	NS	feces_untarg_oleoyl ethanolamide (18:1)	Lipid	Endocannabinoid
feces	1140	NS	normal	NS	feces_untarg_gamma-glutamylglutamine	Peptide	Gamma-glutamyl Amino Acid
feces	1143	NS	normal	NS	feces_untarg_butyrate/isobutyrate (4:0)	Lipid	Short Chain Fatty Acid
feces	1162	NS	partial	NS	feces_untarg_N-acetylneuraminate	Carbohydrate	Aminosugar Metabolism
feces	1215	restored	normal	restored normal	feces_untarg_N-acetylglucosaminylasparagine	Carbohydrate	Aminosugar Metabolism
feces	1221	depleted	normal	depleted normal	feces_untarg_creatine	Amino Acid	Creatine Metabolism
feces	1231	NS	over	NS	feces_untarg_dihomolinoleate (20:2n6)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)
feces	1235	NS	normal	NS	feces_untarg_gamma-glutamylhistidine	Peptide	Gamma-glutamyl Amino Acid
feces	1239	NS	normal	NS	feces_untarg_2-hydroxystearate	Lipid	Fatty Acid, Monohydroxy
feces	1242	NS	normal	NS	feces_untarg_1-methyladenosine	Nucleotide	Purine Metabolism, Adenine containing
feces	1254	restored	normal	restored normal	feces_untarg_glycerol	Lipid	Glycerolipid Metabolism
feces	1256	NS	normal	NS	feces_untarg_choline	Lipid	Phospholipid Metabolism
feces	1258	NS	normal	NS	feces_untarg_anthranilate	Amino Acid	Tryptophan Metabolism
feces	1268	NS	normal	NS	feces_untarg_gamma-glutamylleucine	Peptide	Gamma-glutamyl Amino Acid
feces	1342	NS	normal	NS	feces_untarg_3-methoxytyrosine	Amino Acid	Tyrosine Metabolism
feces	1383	NS	normal	NS	feces_untarg_4-acetamidophenol	Xenobiotics	Drug - Analgesics, Anesthetics
feces	1442	NS	normal	NS	feces_untarg_beta-hydroxyisovalerate	Amino Acid	Leucine, Isoleucine and Valine Metabolism
feces	1489	NS	normal	NS	feces_untarg_palmitoyl ethanolamide (16:0)	Lipid	Endocannabinoid
feces	1518	NS	normal	NS	feces_untarg_N-palmitoyl-sphingosine (d18:1/16:0)	Lipid	Ceramides
feces	1537	depleted	partial	depleted partial	feces_untarg_1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)	Lipid	Phosphatidylcholine (PC)
feces	1538	NS	normal	NS	feces_untarg_stearoyl sphingomyelin (d18:1/18:0)	Lipid	Sphingomyelins
feces	1539	NS	partial	NS	feces_untarg_1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	Lipid	Phosphatidylcholine (PC)
feces	1547	NS	normal	NS	feces_untarg_N-stearoyl-sphingosine (d18:1/18:0)*	Lipid	Ceramides
feces	1628	depleted	over	depleted over	feces_untarg_glycochenodeoxycholate	Lipid	Primary Bile Acid Metabolism
feces	1629	depleted	over	depleted over	feces_untarg_taurochenodeoxycholate	Lipid	Primary Bile Acid Metabolism
feces	1648	NS	over	NS	feces_untarg_taurocholate	Lipid	Primary Bile Acid Metabolism
feces	1668	NS	normal	NS	feces_untarg_taurodeoxycholate	Lipid	Secondary Bile Acid Metabolism
feces	2029	restored	normal	restored normal	feces_untarg_azelate (C9-DC)	Lipid	Fatty Acid, Dicarboxylate
feces	2050	NS	over	NS	feces_untarg_eicosapentaenoate (EPA; 20:5n3)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)
feces	2051	NS	partial	NS	feces_untarg_methylsuccinate	Amino Acid	Leucine, Isoleucine and Valine Metabolism
feces	2054	restored	normal	restored normal	feces_untarg_ethylmalonate	Amino Acid	Leucine, Isoleucine and Valine Metabolism
feces	100000007	NS	normal	NS	feces_untarg_carnitine	Lipid	Carnitine Metabolism
feces	100000008	NS	normal	NS	feces_untarg_benzoate	Xenobiotics	Benzoate Metabolism
feces	100000010	restored	normal	restored normal	feces_untarg_3-phenylpropionate (hydrocinnamate)	Xenobiotics	Benzoate Metabolism
feces	100000014	NS	normal	NS	feces_untarg_hippurate	Xenobiotics	Benzoate Metabolism
feces	100000015	NS	normal	NS	feces_untarg_xanthurenate	Amino Acid	Tryptophan Metabolism
feces	100000039	restored	normal	restored normal	feces_untarg_methionine sulfoxide	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism
feces	100000042	depleted	normal	depleted normal	feces_untarg_3-methylhistidine	Amino Acid	Histidine Metabolism
feces	100000054	NS	normal	NS	feces_untarg_5-hydroxylysine	Amino Acid	Lysine Metabolism
feces	100000096	NS	normal	NS	feces_untarg_4-guanidinobutanoate	Amino Acid	Guanidino and Acetamido Metabolism
feces	100000257	depleted	normal	depleted normal	feces_untarg_glucuronate	Carbohydrate	Aminosugar Metabolism
feces	100000258	NS	normal	NS	feces_untarg_glycerol 3-phosphate	Lipid	Glycerolipid Metabolism
feces	100000263	NS	normal	NS	feces_untarg_imidazole lactate	Amino Acid	Histidine Metabolism
feces	100000269	depleted	normal	depleted normal	feces_untarg_glycerophosphorylcholine (GPC)	Lipid	Phospholipid Metabolism
feces	100000272	NS	over	NS	feces_untarg_allo-threonine	Amino Acid	Glycine, Serine and Threonine Metabolism
feces	100000282	NS	normal	NS	feces_untarg_N-acetylglutamate	Amino Acid	Glutamate Metabolism
feces	100000285	NS	normal	NS	feces_untarg_N-alpha-acetylornithine	Amino Acid	Urea cycle; Arginine and Proline Metabolism
feces	100000295	NS	partial	NS	feces_untarg_tartarate	Xenobiotics	Food Component/Plant
feces	100000299	restored	normal	restored normal	feces_untarg_xanthosine	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing
feces	100000406	NS	normal	NS	feces_untarg_ribitol	Carbohydrate	Pentose Metabolism
feces	100000409	NS	normal	NS	feces_untarg_2-isopropylmalate	Xenobiotics	Food Component/Plant
feces	100000436	restored	over	restored over	feces_untarg_glycodeoxycholate	Lipid	Secondary Bile Acid Metabolism
feces	100000437	NS	normal	NS	feces_untarg_theophylline	Xenobiotics	Xanthine Metabolism
feces	100000442	NS	normal	NS	feces_untarg_quinate	Xenobiotics	Food Component/Plant
feces	100000445	NS	normal	NS	feces_untarg_theobromine	Xenobiotics	Xanthine Metabolism
feces	100000453	NS	normal	NS	feces_untarg_paraxanthine	Xenobiotics	Xanthine Metabolism
feces	100000463	depleted	normal	depleted normal	feces_untarg_indolelactate	Amino Acid	Tryptophan Metabolism
feces	100000467	NS	normal	NS	feces_untarg_3-indoxyl sulfate	Amino Acid	Tryptophan Metabolism
feces	100000487	NS	normal	NS	feces_untarg_glycylvaline	Peptide	Dipeptide
feces	100000491	NS	normal	NS	feces_untarg_gamma-glutamylphenylalanine	Peptide	Gamma-glutamyl Amino Acid
feces	100000551	NS	normal	NS	feces_untarg_4-methyl-2-oxopentanoate	Amino Acid	Leucine, Isoleucine and Valine Metabolism
feces	100000611	NS	normal	NS	feces_untarg_1-palmityl-GPC (O-16:0)	Lipid	Lysoplasmalogen
feces	100000630	NS	normal	NS	feces_untarg_1-oleoyl-GPS (18:1)	Lipid	Lysophospholipid
feces	100000656	depleted	normal	depleted normal	feces_untarg_1-stearoyl-GPI (18:0)	Lipid	Lysophospholipid
feces	100000657	NS	normal	NS	feces_untarg_1,2-dipalmitoyl-GPC (16:0/16:0)	Lipid	Phosphatidylcholine (PC)
feces	100000665	NS	over	NS	feces_untarg_docosahexaenoate (DHA; 22:6n3)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)
feces	100000672	NS	normal	NS	feces_untarg_1-myristoyl-2-palmitoyl-GPC (14:0/16:0)	Lipid	Phosphatidylcholine (PC)
feces	100000706	depleted	normal	depleted normal	feces_untarg_alpha-hydroxyisocaproate	Amino Acid	Leucine, Isoleucine and Valine Metabolism
feces	100000708	NS	normal	NS	feces_untarg_isovalerate (C5)	Amino Acid	Leucine, Isoleucine and Valine Metabolism
feces	100000715	NS	over	NS	feces_untarg_1-methylguanidine	Amino Acid	Guanidino and Acetamido Metabolism
feces	100000765	NS	normal	NS	feces_untarg_levulinate (4-oxovalerate)	Xenobiotics	Food Component/Plant
feces	100000773	NS	normal	NS	feces_untarg_3-hydroxyoctanoate	Lipid	Fatty Acid, Monohydroxy
feces	100000774	depleted	normal	depleted normal	feces_untarg_phenyllactate (PLA)	Amino Acid	Phenylalanine Metabolism
feces	100000776	depleted	normal	depleted normal	feces_untarg_palmitoylcarnitine (C16)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)
feces	100000787	restored	normal	restored normal	feces_untarg_N-acetylaspartate (NAA)	Amino Acid	Alanine and Aspartate Metabolism
feces	100000792	NS	normal	NS	feces_untarg_dehydroepiandrosterone sulfate (DHEA-S)	Lipid	Androgenic Steroids
feces	100000802	NS	normal	NS	feces_untarg_acetylcarnitine (C2)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Short Chain)
feces	100000808	NS	normal	NS	feces_untarg_cysteine s-sulfate	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism
feces	100000827	NS	over	NS	feces_untarg_1-palmitoylglycerol (16:0)	Lipid	Monoacylglycerol
feces	100000840	NS	normal	NS	feces_untarg_tartronate (hydroxymalonate)	Xenobiotics	Food Component/Plant
feces	100000841	NS	normal	NS	feces_untarg_oxalate (ethanedioate)	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism
feces	100000846	depleted	normal	depleted normal	feces_untarg_erythritol	Xenobiotics	Food Component/Plant
feces	100000863	restored	normal	restored normal	feces_untarg_adipate	Lipid	Fatty Acid, Dicarboxylate
feces	100000870	NS	normal	NS	feces_untarg_saccharin	Xenobiotics	Food Component/Plant
feces	100000882	NS	over	NS	feces_untarg_3-hydroxymyristate	Lipid	Fatty Acid, Monohydroxy
feces	100000924	NS	over	NS	feces_untarg_1-oleoylglycerol (18:1)	Lipid	Monoacylglycerol
feces	100000936	NS	normal	NS	feces_untarg_3-methyl-2-oxobutyrate	Amino Acid	Leucine, Isoleucine and Valine Metabolism
feces	100000943	NS	over	NS	feces_untarg_2-oleoylglycerol (18:1)	Lipid	Monoacylglycerol
feces	100000963	NS	normal	NS	feces_untarg_homocitrulline	Amino Acid	Urea cycle; Arginine and Proline Metabolism
feces	100000966	NS	normal	NS	feces_untarg_pyroglutamylglutamine	Peptide	Modified Peptides
feces	100000987	NS	over	NS	feces_untarg_2-linoleoylglycerol (18:2)	Lipid	Monoacylglycerol
feces	100001006	NS	normal	NS	feces_untarg_N-acetylglycine	Amino Acid	Glycine, Serine and Threonine Metabolism
feces	100001007	depleted	normal	depleted normal	feces_untarg_ribonate	Carbohydrate	Pentose Metabolism
feces	100001022	NS	partial	NS	feces_untarg_threonate	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism
feces	100001026	NS	normal	NS	feces_untarg_galactonate	Carbohydrate	Fructose, Mannose and Galactose Metabolism
feces	100001033	NS	normal	NS	feces_untarg_beta-sitosterol	Lipid	Sterol
feces	100001034	NS	normal	NS	feces_untarg_indoleacetate	Amino Acid	Tryptophan Metabolism
feces	100001040	NS	over	NS	feces_untarg_1-linoleoylglycerol (18:2)	Lipid	Monoacylglycerol
feces	100001051	NS	normal	NS	feces_untarg_1-methylhistidine	Amino Acid	Histidine Metabolism
feces	100001054	NS	normal	NS	feces_untarg_butyrylcarnitine (C4)	Lipid	Fatty Acid Metabolism (also BCAA Metabolism)
feces	100001055	NS	normal	NS	feces_untarg_isobutyrylcarnitine (C4)	Amino Acid	Leucine, Isoleucine and Valine Metabolism
feces	100001064	restored	over	restored over	feces_untarg_glycolithocholate	Lipid	Secondary Bile Acid Metabolism
