"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PWY.5855..ubiquinol.7.biosynthesis..early.decarboxylation."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.28787845481165	1.99661575768627	0.00808688250025117	0.0298140307098604	0.00756240544072684	0.0215206750573875	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	14
"PWY.7269..mitochondrial.NADPH.production..yeast."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.28787845481165	1.99661575768627	0.00808688250025112	0.0298140307098604	0.012836961220585	0.0327817386778662	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	14
"X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY..4.hydroxyphenylacetate.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.28787845481164	1.99661575768626	0.0080868825002511	0.0298140307098604	0.0409966118411632	0.0860025187795888	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	13
"PWY.5705..allantoin.degradation.to.glyoxylate.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.12685692612431	1.19928260149888	0.0091266611466504	0.0328061916152511	0.00425967524021909	0.0130597493038236	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	10
"PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.12685692612431	1.19928260149888	0.00912666114665039	0.0328061916152511	0.0578067365588375	0.114968788323339	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	10
"PWY.7446..sulfoquinovose.degradation.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.1008753739559	1.19536300655186	0.00948425444801097	0.0328061916152511	0.0370088975734775	0.0793577563198816	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	13
"DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.58895242969583	1.915340882706	0.0165799150064782	0.0530054858540445	0.000853755117532828	0.00326256419914331	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	16
"GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.58895242969582	1.915340882706	0.0165799150064784	0.0530054858540445	0.000711798112915107	0.00277964956503345	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	15
"KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.58895242969582	1.915340882706	0.0165799150064784	0.0530054858540445	0.0761798284463497	0.147935420031931	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	15
"PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.58895242969583	1.915340882706	0.0165799150064782	0.0530054858540445	0.00175267729748319	0.00599158053772207	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	16
"PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.58895242969583	1.915340882706	0.0165799150064782	0.0530054858540445	0.00092378236651447	0.00345267655354923	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	16
"PWY0.42..2.methylcitrate.cycle.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.58895242969583	1.915340882706	0.0165799150064784	0.0530054858540445	0.00138728439616931	0.00486686657016774	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	16
"PWY.6328..L.lysine.degradation.X"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64234861069933	1.15155387772577	0.021756402836675	0.0658464275463011	0.0359854912412645	0.0776652856215325	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	8
"PWY0.1221..putrescine.degradation.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64234861067559	1.15155154500485	0.0217561362086718	0.0658464275463011	0.079946991393387	0.152755858555222	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	10
"PWY0.41..allantoin.degradation.IV..anaerobic."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64234861069933	1.15155387772577	0.0217564028366751	0.0658464275463011	0.00158868698232184	0.00548353248736893	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	8
"PWY.7204..pyridoxal.5..phosphate.salvage.II..plants."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.59253731366198	1.14842697919728	0.0239788382749168	0.0719852523009191	2.55098619539318e-06	2.03698151423187e-05	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	18
"PWY.7385..1.3.propanediol.biosynthesis..engineered."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.59253731366198	1.14842697919728	0.0239788382749169	0.0719852523009191	0.0335241806873934	0.0730567685040956	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	16
"AST.PWY..L.arginine.degradation.II..AST.pathway."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.0305280835681228	0.0867114989040724	0.000356811713149829	0.00149720993360909	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	16
"ECASYN.PWY..enterobacterial.common.antigen.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.0305280835681227	0.0867114989040724	4.37173209628661e-05	0.000237449408275465	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	16
"HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.hydroxypentadienoate"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.030528083568123	0.0867114989040724	0.00312854993837763	0.00996294176804782	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	16
"PWY.5850..superpathway.of.menaquinol.6.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.0305280835681227	0.0867114989040724	0.0013016332766721	0.00464249202013048	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	20
"PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.0305280835681227	0.0867114989040724	0.000889529826762381	0.00337516636395655	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	20
"PWY.5896..superpathway.of.menaquinol.10.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.0305280835681227	0.0867114989040724	0.00132297822275296	0.00470294584167995	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	20
"PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.hydroxypentadienoate"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.030528083568123	0.0867114989040724	0.00313863012790505	0.00996538349216144	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	16
"PWY.7883..anhydromuropeptides.recycling.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.030528083568123	0.0867114989040724	0.00404984441948608	0.0124521078415233	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	24
"PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.030528083568123	0.0867114989040724	0.00379905442076178	0.0117825745803336	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	16
"PWY0.1337..oleate..beta..oxidation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.0305280835681228	0.0867114989040724	0.000371630785881427	0.00155185223406206	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	16
"PWY0.1338..polymyxin.resistance"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.0305280835681229	0.0867114989040724	6.85173879004797e-05	0.000344195328889734	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	15
"TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.0305280835681228	0.0867114989040724	0.00590284720324374	0.0171129982064675	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	17
"FAO.PWY..fatty.acid..beta..oxidation.I..generic."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.64307900233514	1.87563300560568	0.0520984053646853	0.130644048766792	3.88335536181117e-05	0.000217549227075285	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	17
"P221.PWY..octane.oxidation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.64307900233514	1.87563300560568	0.0520984053646855	0.130644048766792	0.00276496327244857	0.00885781647161669	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	19
"PWY.5138..fatty.acid..beta..oxidation.IV..unsaturated..even.number."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.64307900233514	1.87563300560568	0.0520984053646853	0.130644048766792	3.45038204219161e-06	2.65604948571585e-05	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	17
"PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.64307900233515	1.87563300560568	0.0520984053646852	0.130644048766792	0.0037852895156445	0.0117740109934291	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	19
"PWY.5675..nitrate.reduction.V..assimilatory."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.64307900233515	1.87563300560568	0.0520984053646854	0.130644048766792	0.00206208203101077	0.00698236637082761	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	21
"PWY.5920..superpathway.of.heme.b.biosynthesis.from.glycine"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.64307900233515	1.87563300560568	0.0520984053646856	0.130644048766792	0.000217517470831652	0.000973822986568483	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	17
"PWY.7094..fatty.acid.salvage"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.64307900233514	1.87563300560568	0.0520984053646854	0.130644048766792	0.000197587197803606	0.00089206034451417	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	17
"PWY.7942..5.oxo.L.proline.metabolism"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.64307900233515	1.87563300560568	0.0520984053646856	0.130644048766792	1.1465520966869e-05	7.6199425059316e-05	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	17
"PWY.7805...aminomethyl.phosphonate.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.94342258558304	1.00405780247705	0.0529205799171393	0.131847760417071	0.0111984895810417	0.0291301816682887	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	11
"PWY.7807..glyphosate.degradation.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.94342258558304	1.00405780247705	0.0529205799171393	0.131847760417071	0.0449767361189456	0.0921936928108655	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	11
"PWY0.1533..methylphosphonate.degradation.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.94342258558304	1.00405780247705	0.0529205799171393	0.131847760417071	0.0494045905804237	0.100309130779987	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	11
"PWY.5656..mannosylglycerate.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.91959284073784	1.00515256418388	0.0561650598063591	0.138722062431425	7.26898376428586e-05	0.000363449188214293	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	15
"PWY.6168..flavin.biosynthesis.III..fungi."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.15500194691387	1.13065478460968	0.0566531975248129	0.139694111425958	0.00242191094261868	0.00797367602646764	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	24
"HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391955	0.191736918028516	4.67518885560736e-06	3.4982182346153e-05	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	23
"P108.PWY..pyruvate.fermentation.to.propanoate.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391955	0.191736918028516	0.000372734602013036	0.00155185223406206	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	22
"PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391953	0.191736918028516	2.49167999470945e-05	0.00014811653301884	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	18
"PWY.5723..Rubisco.shunt"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391955	0.191736918028516	2.8526985915156e-05	0.000167713598512181	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	20
"PWY.5845..superpathway.of.menaquinol.9.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391956	0.191736918028516	0.000124317316339662	0.000588581984439991	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	25
"PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391956	0.191736918028516	5.80126360403277e-05	0.00029987208001522	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	25
"PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391955	0.191736918028516	1.31564461436362e-06	1.13527398174925e-05	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	22
"PWY66.389..phytol.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391955	0.191736918028516	0.00142786892057845	0.00499287498372202	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	21
"TCA..TCA.cycle.I..prokaryotic."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391955	0.191736918028516	0.000935264823224369	0.00347476861406276	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	21
"METHANOGENESIS.PWY..methanogenesis.from.H2.and.CO2"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.81712904761637	1.11776908366581	0.104018850536813	0.223610817508113	0.000873473656214596	0.00332603847740078	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	5
"PWY.5198..factor.420.biosynthesis.II..mycobacteria."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.81712904761637	1.11776908366581	0.104018850536813	0.223610817508113	0.000566193974017581	0.00226055056790602	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	5
"PWY.5209..methyl.coenzyme.M.oxidation.to.CO2"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.81712904761637	1.11776908366581	0.104018850536813	0.223610817508113	0.000499531671826481	0.00200939431900126	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	5
"PWY.6349..CDP.archaeol.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.81712904761637	1.11776908366581	0.104018850536813	0.223610817508113	0.001045462496438	0.00376648104777326	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	5
"PWY.6350..archaetidylinositol.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.81712904761637	1.11776908366581	0.104018850536813	0.223610817508113	0.000925096986873153	0.00345267655354923	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	5
"PWY.8112..factor.420.biosynthesis.I..archaea."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.81712904761637	1.11776908366581	0.104018850536813	0.223610817508113	0.000774920030517157	0.00299337340308071	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	5
"PWY.8113..3PG.factor.420.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.81712904761637	1.11776908366581	0.104018850536813	0.223610817508113	0.000487010664766085	0.00196642041999891	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	5
"KETOGLUCONMET.PWY..ketogluconate.metabolism"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.78736003955153	1.88640458244247	0.139513649347363	0.276964596889859	0.00288060975140558	0.00920075353434022	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	20
"PWY.6803..phosphatidylcholine.acyl.editing"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.78736003955153	1.88640458244247	0.139513649347363	0.276964596889859	0.000111838869662595	0.000534230314906145	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	23
"PWY.7118..chitin.deacetylation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.78736003955153	1.88640458244247	0.139513649347363	0.276964596889859	4.70563526722145e-05	0.000254294431107422	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	21
"PWY.7858...5Z..dodecenoate.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.78736003955153	1.88640458244247	0.139513649347363	0.276964596889859	1.99050675699919e-05	0.000121013763067564	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	19
"PWY.801..homocysteine.and.cysteine.interconversion"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.78736003955153	1.88640458244247	0.139513649347363	0.276964596889859	0.00162700877329369	0.00559774722644454	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	22
"PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.78736003955153	1.88640458244247	0.139513649347362	0.276964596889859	1.71719082031618e-06	1.45824934741136e-05	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	21
"REDCITCYC..TCA.cycle.VI..Helicobacter."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.78736003955154	1.88640458244247	0.139513649347363	0.276964596889859	0.000324770628413074	0.0013735358592964	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	24
"CENTFERM.PWY..pyruvate.fermentation.to.butanoate"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	2.23693952250414e-10	3.62655346830217e-09	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	27
"PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	2.43788322862315e-10	3.83608096268643e-09	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	27
"PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-1.47440162860659	1.13065089533353	0.192223673034734	0.350946483447457	5.28001324495708e-06	3.92169165508668e-05	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	22
"PWY.5690..TCA.cycle.II..plants.and.fungi."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.37959367847838	1.13573062576023	0.22447324692677	0.391436819021062	0.0383187775336782	0.0811902811109617	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	30	21
