"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"model"	"N"	"N_not_zero"
"PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.00562109463308	0.173811533223749	0.00331512515204568	0.0142338367720101	0.00331512515204568	0.0104328938608497	"abundance"	30	30
"GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.254141673965687	0.178731108058409	0.00340815156038454	0.0145908401585159	0.00340815156038454	0.010694199910884	"abundance"	30	30
"PWY66.429..fatty.acid.biosynthesis.initiation..mitochondria."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.0246347857566171	0.0927224100587395	0.00354462757346541	0.015131257011585	0.00354462757346541	0.0110899166772163	"abundance"	30	30
"PWY.5121..superpathway.of.geranylgeranyl.diphosphate.biosynthesis.II..via.MEP."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.48196856151644	0.334418555500194	0.00357360614010505	0.0152109978931849	0.00357360614010505	0.0111479841688408	"abundance"	30	30
"PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.96206881022739	1.06315418450804	0.0037852895156445	0.0160657259040429	0.0037852895156445	0.0117740109934291	"abundance"	30	19
"PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	6.07654329015993	1.34456443774994	0.00379905442076178	0.016077946646032	0.00379905442076178	0.0117825745803336	"abundance"	30	16
"NONMEVIPP.PWY..methylerythritol.phosphate.pathway.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.11157318656678	0.130165302542946	0.00387511490851833	0.0163529849139473	0.00387511490851833	0.0119837368558226	"abundance"	30	30
"P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.878586301974343	0.391089106360641	0.00400502021144566	0.0168530337672514	0.00400502021144566	0.0123497741390399	"abundance"	30	30
"PWY.7883..anhydromuropeptides.recycling.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.35821025538566	1.24300729553137	0.00404984441948608	0.0168972322248049	0.00404984441948608	0.0124521078415233	"abundance"	30	24
"PWY66.430..myristate.biosynthesis..mitochondria."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.79980139904845	1.32167757320789	0.00404048434369687	0.0168972322248049	0.00806464317366207	0.022732299736253	"prevalence"	30	13
"PWY.4984..urea.cycle"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-0.812443620387236	0.655335144884488	0.00421779342466944	0.0175483968682726	0.00841779706796569	0.0234558407883419	"abundance"	30	29
"PWY.5705..allantoin.degradation.to.glyoxylate.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	6.73553646535339	1.29506843336657	0.00425967524021909	0.0176728660949539	0.00425967524021909	0.0130597493038236	"abundance"	30	10
"PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	0.951951988241653	0.162110725578642	0.00438303914805882	0.0181337502007924	0.00438303914805882	0.0133709669331667	"abundance"	30	30
"PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.45379073642776	0.654162730871269	0.00446105712968259	0.0184049759232994	0.00446105712968259	0.0135605997976147	"abundance"	30	25
"HISTSYN.PWY..L.histidine.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.120815135856789	0.137518749691469	0.00449946630161335	0.0184603103541192	0.00449946630161335	0.0136000817591138	"abundance"	30	30
"PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.017588221122	0.521059452953997	0.0044926585874121	0.0184603103541192	0.0044926585874121	0.0136000817591138	"abundance"	30	29
"ANAEROFRUCAT.PWY..homolactic.fermentation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.251964784745448	0.185489197269038	0.00460333609792751	0.0187554769956436	0.00460333609792751	0.0138544095986359	"abundance"	30	30
"PWY.5505..L.glutamate.and.L.glutamine.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-1.04695507179607	0.736597136913486	0.00459092748102741	0.0187554769956436	0.00916077834691876	0.0251754503260619	"abundance"	30	28
"PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.4958297881564	0.342534417506832	0.00460950450197606	0.0187554769956436	0.00460950450197606	0.0138544095986359	"abundance"	30	30
"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.0888714251939336	0.126185873276984	0.00470248647030336	0.0190812431775771	0.00470248647030336	0.0140942871799008	"abundance"	30	30
"PWY.6920..6.gingerol.analog.biosynthesis..engineered."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-1.54706280593202	0.794647324449702	0.00476324905289438	0.0192748461674658	0.00950380956424886	0.0252334397859709	"abundance"	30	14
"PWY.622..starch.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-1.0742534539522	0.750983333937625	0.00486786126040961	0.0196439168988962	0.00971202644756863	0.0256589340713542	"abundance"	30	27
"PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	2.95305833214878	0.808015426009663	0.00488105450365262	0.0196439168988962	0.00973828431423761	0.0256649364931878	"abundance"	30	23
"GALACTUROCAT.PWY..D.galacturonate.degradation.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-0.0667898627049134	0.417008305506912	0.00490640848258417	0.0196922970890674	0.00490640848258417	0.0145829363232363	"abundance"	30	30
"PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	0.984488795725886	0.178779724886293	0.00510282530269446	0.0204251300056361	0.00510282530269446	0.0150829366681853	"abundance"	30	30
"COA.PWY.1..superpathway.of.coenzyme.A.biosynthesis.III..mammals."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.155176234180247	0.152982704240911	0.00520429186775928	0.020718973284853	0.00520429186775928	0.0152983304903913	"abundance"	30	30
"PPGPPMET.PWY..ppGpp.metabolism"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.09334208856231	0.476013911176223	0.00519209502212514	0.020718973284853	0.00519209502212514	0.0152983304903913	"abundance"	30	30
"GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.882413060916587	0.408402104595238	0.00544529477943578	0.0216201623366308	0.00544529477943578	0.0159629189424556	"abundance"	30	30
"PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	0.585488040851791	0.171611276210044	0.00564866671179898	0.0223675086684372	0.00564866671179898	0.0165138616984287	"abundance"	30	30
"ECASYN.PWY..enterobacterial.common.antigen.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	4.15137353313789	1.13706233172679	0.00568567318936219	0.0224538483975614	0.0113390194991082	0.0293061615073568	"abundance"	30	16
"PWY.5840..superpathway.of.menaquinol.7.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.73462366751999	0.440932306394705	0.00578583655660614	0.022788481584286	0.0115381972085525	0.0297490867786776	"abundance"	30	28
"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.0610082834377104	0.119868748361826	0.00588171423221673	0.0230613823634563	0.00588171423221673	0.0171129982064675	"abundance"	30	30
"PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	0.647003751044689	0.143142591822909	0.00591757881905886	0.0230613823634563	0.00591757881905886	0.0171129982064675	"abundance"	30	30
"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.0640894548122296	0.120258603042119	0.00590576487970296	0.0230613823634563	0.00590576487970296	0.0171129982064675	"abundance"	30	30
"TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.33568230937928	1.22926967704974	0.00590284720324374	0.0230613823634563	0.00590284720324374	0.0171129982064675	"abundance"	30	17
"PWY.6572..chondroitin.sulfate.degradation.I..bacterial."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	5.28787845481165	1.92482484528646	0.00601065034391868	0.0233624488367576	0.0119851727702805	0.0308272472697119	"prevalence"	30	16
"PWY.6901..superpathway.of.glucose.and.xylose.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	0.637996107837035	0.152719715259079	0.0063974805563769	0.024800731710679	0.0063974805563769	0.0184509547043754	"abundance"	30	30
"PWY.7942..5.oxo.L.proline.metabolism"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	3.56816864625695	0.991335536268672	0.00642162349611608	0.0248291568161347	0.0128020097439063	0.0327706947989946	"abundance"	30	17
"PWY.7204..pyridoxal.5..phosphate.salvage.II..plants."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	3.3058799401226	0.922941832075281	0.00653005104126148	0.0251824683758308	0.00653005104126148	0.018782673693951	"abundance"	30	18
"HISDEG.PWY..L.histidine.degradation.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.78724014560956	0.472570345921501	0.00665930038479934	0.0256140277821579	0.00665930038479934	0.0191030868947327	"abundance"	30	30
"P124.PWY..Bifidobacterium.shunt"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-2.12719728314734	0.845052617457528	0.00691661176879821	0.0265346378766622	0.0137853840192361	0.0348708295522049	"abundance"	30	27
"PWY.6807..xyloglucan.degradation.II..exoglucanase."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	3.18118607069417	1.18319028463165	0.0071741320981998	0.0274512774845624	0.0142967960250372	0.0359942864630348	"prevalence"	30	12
"GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	6.86797440895317	2.55687469712299	0.00722954022927896	0.0275918111592895	0.00722954022927896	0.0206834439714665	"prevalence"	30	12
"METH.ACETATE.PWY..methanogenesis.from.acetate"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.03041968536836	0.461329995146884	0.0073109047577038	0.0278304286781662	0.0145683601870314	0.0365918906106187	"abundance"	30	22
"PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.128570844044257	0.152735873812845	0.00735609246915625	0.0279304590666935	0.00735609246915625	0.0209893838453258	"abundance"	30	30
"PWY.5855..ubiquinol.7.biosynthesis..early.decarboxylation."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	6.7324534188912	1.65362647514018	0.00756240544072684	0.0286401867588552	0.00756240544072684	0.0215206750573875	"abundance"	30	14
"PWY.7392..taxadiene.biosynthesis..engineered."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.12677312073197	0.604141286166602	0.00761247599914849	0.0287560794136632	0.00761247599914849	0.0216057011116416	"abundance"	30	30
"PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.346778023898062	0.237508056024208	0.00790681412027117	0.0297917460603074	0.00790681412027117	0.0223817225097623	"abundance"	30	30
"PWY.4984..urea.cycle"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	2.19362090699087	0.624837544065199	0.00792810704241709	0.0297959646352418	0.0157933592035582	0.0393913621161008	"abundance"	30	29
"COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.123120910047077	0.153160218358178	0.0080943983173013	0.0298140307098604	0.0080943983173013	0.022732299736253	"abundance"	30	30
"DARABCATK12.PWY..D.arabinose.degradation.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.28787845481165	1.99661575768626	0.0080868825002511	0.0298140307098604	0.0161083673319293	0.0399906103136069	"prevalence"	30	13
"PWY.6435..4.hydroxybenzoate.biosynthesis.III..plants."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-5.28787845481165	1.99661575768627	0.0080868825002511	0.0298140307098604	0.0080868825002511	0.022732299736253	"prevalence"	30	14
"PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.28787845481164	1.99661575768627	0.00808688250025118	0.0298140307098604	0.0161083673319295	0.0399906103136069	"prevalence"	30	14
"DAPLYSINESYN.PWY..L.lysine.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	0.235092718925486	0.337352689636369	0.00827735097834581	0.0304120581965591	0.00827735097834581	0.0231852501225917	"abundance"	30	30
"PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	0.918200087628383	0.167875637846113	0.00836111949448171	0.0306436066832493	0.00836111949448171	0.0233587411464633	"abundance"	30	30
"PWY.5484..glycolysis.II..from.fructose.6.phosphate."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.232429841976353	0.19715760008857	0.00850503538199243	0.0310939041069377	0.00850503538199243	0.0236373710616413	"abundance"	30	30
"PWY.6123..inosine.5..phosphate.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.0430425544251517	0.122017432080143	0.00872600869381279	0.0318229996068185	0.00872600869381279	0.0241886769491702	"abundance"	30	30
"SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.05534755180258	0.499745642254383	0.00875049156054741	0.0318336848150949	0.0174244120185436	0.04295880382452	"abundance"	30	29
"PWY.7013...S..propane.1.2.diol.degradation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.89576088601227	0.44406057632516	0.00889993984367676	0.0322978160911808	0.00889993984367676	0.0246070688184345	"abundance"	30	30
"HEME.BIOSYNTHESIS.II..heme.b.biosynthesis.I..aerobic."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.95156455591057	0.551220673972446	0.00922756164347205	0.0328061916152511	0.01836997539306	0.0446478392420994	"abundance"	30	28
"PWY.5667..CDP.diacylglycerol.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	0.00643188607343561	0.102629094896037	0.00937350672767567	0.0328061916152511	0.00937350672767567	0.0251754503260619	"abundance"	30	30
"PWY.5686..UMP.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.045311730023418	0.124185854081829	0.00920920681789994	0.0328061916152511	0.00920920681789994	0.0251754503260619	"abundance"	30	30
"PWY.7791..UMP.biosynthesis.III"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.0453117300234176	0.125360437369858	0.00926580352185513	0.0328061916152511	0.00926580352185513	0.0251754503260619	"abundance"	30	30
"ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.3798973535319	2.0731592526941	0.00945844021595969	0.0328061916152511	0.00945844021595969	0.0251754503260619	"prevalence"	30	11
"CARNMET.PWY..L.carnitine.degradation.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.3798973535319	2.0731592526941	0.00945844021595962	0.0328061916152511	0.00945844021595962	0.0251754503260619	"prevalence"	30	11
"CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.3798973535319	2.0731592526941	0.00945844021595964	0.0328061916152511	0.00945844021595964	0.0251754503260619	"prevalence"	30	10
"ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.3798973535319	2.0731592526941	0.00945844021595969	0.0328061916152511	0.00945844021595969	0.0251754503260619	"prevalence"	30	11
"PWY.5417..catechol.degradation.III..ortho.cleavage.pathway."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.3798973535319	2.0731592526941	0.00945844021595964	0.0328061916152511	0.00945844021595964	0.0251754503260619	"prevalence"	30	10
"PWY.5431..aromatic.compounds.degradation.via..beta..ketoadipate"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.3798973535319	2.0731592526941	0.00945844021595964	0.0328061916152511	0.00945844021595964	0.0251754503260619	"prevalence"	30	10
"PWY.6182..superpathway.of.salicylate.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.3798973535319	2.0731592526941	0.00945844021595966	0.0328061916152511	0.00945844021595966	0.0251754503260619	"prevalence"	30	9
"PWY.6185..4.methylcatechol.degradation..ortho.cleavage."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.3798973535319	2.0731592526941	0.00945844021595964	0.0328061916152511	0.00945844021595964	0.0251754503260619	"prevalence"	30	10
"PWY.6318..L.phenylalanine.degradation.IV..mammalian..via.side.chain."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.3798973535319	2.0731592526941	0.00945844021595969	0.0328061916152511	0.00945844021595969	0.0251754503260619	"prevalence"	30	11
"PWY.6992..1.5.anhydrofructose.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.1008753739559	1.19536300655186	0.00948425444801099	0.0328061916152511	0.0188785578135874	0.0453933862034573	"prevalence"	30	16
"PWY.7456...beta...1.4..mannan.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-5.3798973535319	2.07315925269411	0.00945844021595973	0.0328061916152511	0.0188274183406006	0.045372382037033	"prevalence"	30	21
"PWY0.461..L.lysine.degradation.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.3798973535319	2.0731592526941	0.00945844021595962	0.0328061916152511	0.00945844021595962	0.0251754503260619	"prevalence"	30	11
"THREOCAT.PWY..superpathway.of.L.threonine.metabolism"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.3798973535319	2.0731592526941	0.00945844021595969	0.0328061916152511	0.00945844021595969	0.0251754503260619	"prevalence"	30	11
"PWY.7790..UMP.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.0453117300234176	0.125360437369858	0.0095544791952612	0.0329718826434598	0.0095544791952612	0.0253051800468552	"abundance"	30	30
"PWY.1861..formaldehyde.assimilation.II..assimilatory.RuMP.Cycle."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-0.345568274275276	0.566376410022412	0.00960739876292216	0.0330772213819022	0.0191224954148545	0.0458768387755478	"abundance"	30	28
"PWY0.1319..CDP.diacylglycerol.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	0.00658605358253491	0.102636454793252	0.00982268479378234	0.0337397800939919	0.00982268479378234	0.0258237659197718	"abundance"	30	30
"PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.99463550651855	0.584765138399978	0.010292979553274	0.0352731573090156	0.010292979553274	0.0269938434362824	"abundance"	30	30
"FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-0.815344476121793	0.735554574576949	0.0105648431596097	0.0361210031174619	0.0210180704082323	0.0499763007484634	"abundance"	30	23
